"","sla_id","folder","jitter","satisfied_count","tolerating_count","total","apdex","jitter_above","jitter_above_sla","mean_above_sla"
"11","0208283f-5ba2-479d-bd97-26a744aa3c5c","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00108417032875965,44580,42,44636,0.9992158795591,0.00157270408163265,0.00258928571428571,0.0175892857142857
"12","02d05afe-e647-44fe-afea-574df7c3f359","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00346838817159517,460,10,490,0.948979591836735,0.00855555555555556,0.00893333333333333,0.0239333333333333
"13","030fa21d-552c-49a5-bd94-659aad39174e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000468818616864925,0,0,8252,0,0.000468818616864925,0.0123097430925836,0.0233097430925836
"14","035c06a0-a2b0-409c-8934-775b499e2832","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00151910489694167,648,0,653,0.992343032159265,0.00048,0.00560000000000001,0.1116
"15","039c3e91-8612-4289-93c3-2f79c69e098d","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00381322968527091,596,24,642,0.947040498442368,0.0236672967863894,0.0174565217391304,0.0304565217391304
"16","03a55bc8-0cc8-4b4b-a9ea-642320fa9a28","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00562696742698426,108,0,109,0.990825688073395,0,0.066,0.176
"17","03bad574-0e80-4128-8147-9a98650cf73a","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000754734838706214,68633,138,68827,0.998183852267279,0.00111276437453502,0.00210824742268041,0.0131082474226804
"18","03ed2e77-a01b-4f1e-b1a0-d159793dd41c","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000473734717468787,0,0,9145,0,0.000473734717468787,0.0083101148168398,0.0203101148168398
"19","041fbdab-546d-46a0-a37c-513ccce556e1","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00300378543831012,630,45,697,0.936154949784792,0.0129761639563377,0.0100298507462687,0.0220298507462687
"20","0430ddbb-ce2d-4875-a822-59139486634e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00103337300749252,97613,92,97757,0.998997514244504,0.00238271604938272,0.00352777777777778,0.0155277777777778
"21","044c79b7-be4c-41a9-bcce-2b39167f755f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000700794947147501,26141,99,26262,0.997277435077298,0.00121712997746056,0.00218181818181818,0.0181818181818182
"22","049742c9-57f4-4a71-9327-41b0f449e023","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000566474286599699,33153,52,33213,0.998976304459097,0.00145833333333333,0.00235,0.01735
"23","057ca8d7-f6f4-48bc-9517-f88d7cb26285","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00104826162574518,97215,88,97354,0.99902417979744,0.00204254438176078,0.00329496402877698,0.016294964028777
"24","05b7ad7a-7d5f-4fd8-aec6-def6510c6d93","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00149674155839617,555,1,561,0.990196078431373,0.0168333333333333,0.0535,0.0655
"25","06133dc0-206e-4e3a-87e0-653e40bd5854","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000690594947043345,56098,10,56109,0.999893065283644,0.00110743801652892,0.00218181818181818,0.0171818181818182
"26","0629d29c-ca7a-4924-bedc-2afa2986a38e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00281363374439922,791,7,811,0.979654747225647,0.019455,0.02395,0.03895
"27","06470d12-908f-4a4c-83a3-23afe03cafb5","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00129060663019806,86302,98,86443,0.99893571486413,0.00198631859564408,0.00309219858156028,0.0160921985815603
"28","068ae9bf-a841-4d05-ad98-266bcb9c9d01","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00344024607607034,10752,0,10753,0.999907002696922,0,18.26,18.374
"29","06c3124c-1ccc-4eb1-ac70-607bd6cda1f9","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00456846062168517,390,72,527,0.808349146110057,0.0105171293089669,0.00925547445255475,0.0212554744525547
"30","0727709a-562c-45e7-b5aa-1d7b2f2435ba","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00369904257999496,125,0,126,0.992063492063492,0,0.02,0.132
"31","07803471-c262-4a6e-8ac5-53ab519777f5","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0,0,0,1,0,0,99.701,99.714
"32","080c3d62-d3cb-455b-8a91-39fa29802b6d","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00288232421875,450,35,512,0.9130859375,0.00706035379812695,0.00711290322580645,0.0191129032258065
"33","080c9253-87fb-4df6-9676-c2ca487d2277","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0013464979947763,81875,46,81940,0.999487429826702,0.00158390532544379,0.00295384615384615,0.0179538461538462
"34","08585abc-9fba-487e-9325-0f8eb06ec97b","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000413965454101563,0,0,12800,0,0.000413965454101563,0.00526171875,0.02026171875
"35","086167c8-af46-4c83-a44a-6de781787c42","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000633903569930506,8115,186,8316,0.987012987012987,0.000933145219177742,0.00172139303482587,0.0177213930348259
"36","08ae6dd4-17b6-4d1e-a962-a8944b3d955f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00195275663206459,27,204,255,0.505882352941176,0.0020842566943675,0.00255701754385965,0.0125570175438596
"37","0935112a-768b-418c-a9fd-d9d56ec0daba","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0014364720845577,0,0,604,0,0.0014364720845577,0.0226688741721854,0.0346688741721854
"38","093d0360-8da6-4d12-86b7-b7c79113af28","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0014325544450924,0,0,446,0,0.0014325544450924,0.0202578475336323,0.0342578475336323
"39","0953561e-9f81-4d1e-8f40-d1600090ed68","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00156326075489587,242,121,387,0.781653746770026,0.00274254458977408,0.00301379310344828,0.0140137931034483
"40","09581350-4823-40c8-bc9d-27e860b2569e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00296820951966164,570,0,571,0.998248686514886,0,0.017,0.099
"41","099c35df-7651-4878-ab3a-c04875e5829e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000414971173632335,0,0,7975,0,0.000414971173632335,0.00826194357366771,0.0232619435736677
"42","09e2c794-04c0-432d-98da-62dd1bfeafb4","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00243588266666667,749,0,750,0.998666666666667,0,0.049,0.163
"43","0a188eb6-58d5-4134-ae2e-c6586c3e00e8","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00354822789602278,745,37,811,0.941430332922318,0.0125996326905418,0.0106212121212121,0.0226212121212121
"44","0a3fec5e-5e1d-4fd9-adef-6bf09baa0f0b","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000618067056216604,28600,32,28636,0.999301578432742,0.00106018518518518,0.00208333333333333,0.0180833333333333
"45","0a4ce0eb-bf2b-49f6-a9ec-d84627adb995","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0007215917733348,53324,27,53358,0.999615802691255,0.00121453287197232,0.00223529411764706,0.0152352941176471
"46","0a801484-8ecc-47eb-84c4-73be67d3e2a4","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000481482330608147,0,0,9340,0,0.000481482330608147,0.0073169164882227,0.0203169164882227
"47","0a9a0540-0f68-4e80-baa8-8281fe82eb2d","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00431515416623985,576,6,601,0.963394342762063,0.0222656,0.02936,0.04436
"48","0a9a76da-1be1-4d9c-9308-c0e66f6f096a","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0013731705704493,93023,214,93301,0.998167222216268,0.00155693287096941,0.00255035971223022,0.0145503597122302
"49","0aa25d4f-40f6-495a-bcd2-a4a19a42e85f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00101330131357739,101250,0,101251,0.999990123554335,0,12.671,12.777
"50","0ab806c8-0abd-44cb-9bac-921f3bca231b","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00398420606913874,719,53,811,0.919235511713933,0.00972046313799622,0.00909782608695652,0.0210978260869565
"51","0b1421d5-172c-4462-8c2c-fbe674a19612","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000582101551484991,0,0,11222,0,0.000582101551484991,0.00347611833897701,0.014476118338977
"52","0b20def2-6a7b-4e24-9fa7-ca1865085e33","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000425550822963331,0,0,11627,0,0.000425550822963331,0.00426928700438634,0.0202692870043863
"53","0bab90d2-c924-402a-9ed2-c67504cc6a94","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00422664265016838,86,11,113,0.809734513274336,0.0037201646090535,0.00581481481481481,0.0178148148148148
"54","0bae2b53-18ef-40c7-91b4-218a79f48d81","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00374890263262569,5,118,533,0.120075046904315,0.00374627668732782,0.00599431818181818,0.0169943181818182
"55","0bb02a66-b85f-4433-b017-f772bc8528a0","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000691280747224804,0,0,429,0,0.000691280747224804,0.0193496503496504,0.0343496503496504
"56","0bc23e1d-61ae-4f28-91ce-20b411a25854","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00461289501950365,111,67,266,0.543233082706767,0.00467005202913632,0.00634193548387097,0.016341935483871
"57","0be36cc0-41f4-4abb-b80a-8ceb76eafff2","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0012625916455347,305,0,307,0.993485342019544,0,0.024,0.108
"58","0be5b969-afd5-4570-88b5-8dc7da444b50","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00474384454600205,552,13,582,0.959621993127148,0.0346844444444444,0.0387333333333333,0.0527333333333333
"59","0bf1ddfb-c718-4dd9-82aa-50d9b23045ec","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00466758911085314,214,381,787,0.513977128335451,0.00577177160713796,0.00577486910994764,0.0177748691099476
"60","0c14a639-58d6-4414-a7a7-4b6239ce76d0","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00130807955298295,94362,127,94539,0.998799437269275,0.00193258642152638,0.00297175141242938,0.0159717514124294
"61","0c1f3d4b-858b-46d7-85c4-b5af10aee045","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00589676101195842,515,0,516,0.998062015503876,0,0.055,0.16
"62","0c1f5cef-01db-4f5d-b8e3-1ebd3b843c9f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000628884017145051,4208,91,4311,0.98666202737184,0.00105363370722971,0.00178640776699029,0.0177864077669903
"63","0c5d7d93-3677-4e64-8eab-71c63cd21402","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0,0,0,1,0,0,75.718,75.825
"64","0ca61b5a-7842-4314-a104-48d2415d82ea","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00492919289940828,649,0,650,0.998461538461539,0,1.33,1.437
"65","0ce16d3e-2df9-46ac-9e27-8393462af4be","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0023389568107825,0,0,363,0,0.0023389568107825,0.0198071625344353,0.0348071625344353
"66","0cf1d4f8-fa82-4c1b-8692-88309907f1c3","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00346136344946685,171,14,191,0.931937172774869,0.00866,0.0077,0.0207
"67","0cf52f19-e5ed-4256-b40f-e49d11ac558e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0034650505651398,160,0,164,0.975609756097561,0.00125,0.04925,0.06525
"68","0d33de3a-7fb4-4ef7-bc54-087d86b2a115","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00309508240698825,59,305,423,0.5,0.00342630720927424,0.00375274725274725,0.0157527472527473
"69","0db10fb7-0a88-4ee7-a67d-69e47113d101","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00248296296296296,89,0,90,0.988888888888889,0,0.042,0.057
"70","0dbcc0f4-3153-485e-a7d0-e69ed06f896d","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00274363545380622,420,9,438,0.969178082191781,0.0207283950617284,0.0205555555555556,0.0325555555555556
"71","0de6ffa1-202e-42c2-8cf1-e830358481c9","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00044481600073039,0,0,8413,0,0.00044481600073039,0.0122847973374539,0.0232847973374539
"72","0e4ae957-83ca-4379-8296-5431352a5020","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00297095019482273,155,0,161,0.962732919254658,0.0111111111111111,0.0146666666666667,0.0296666666666667
"73","0e5d9a66-4c34-4563-bbe3-916dca3321bb","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00312254281004853,712,1,724,0.984116022099447,0.0315833333333333,0.0615,0.0765
"74","0e7af888-1e94-45d3-ab54-90a0518c4e37","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0013286349385191,95754,117,95920,0.998879274395329,0.00162643344462186,0.00284939759036145,0.0158493975903614
"75","0ea7c7e2-c311-44e9-acd3-79ff34aadf9e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00124734588581455,91394,53,91469,0.999469765712974,0.002768,0.0036,0.0186
"76","0f133c3e-101b-402e-a953-cdfed2d2223c","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000637271625721108,19693,332,20074,0.989289628375012,0.00105455322021755,0.00193438320209974,0.0159343832020997
"77","0f1f5f98-50fb-4067-97f5-e75230e3bddc","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00138308967664151,93834,88,93948,0.999254906969813,0.00164327485380117,0.00266666666666667,0.0166666666666667
"78","0f64d81b-d361-49f8-813a-a64095085800","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00298723470906101,658,9,678,0.977138643067847,0.010295,0.01245,0.02845
"79","0f6c9996-96a8-477f-957f-7b8a2b9c5eac","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00301033423573511,746,18,784,0.963010204081633,0.019898891966759,0.0166578947368421,0.0286578947368421
"80","0f7d654d-e401-4049-9544-bf75f298aad2","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000501373076615212,3151,70,3224,0.988213399503722,0.000513417151435542,0.00132876712328767,0.0173287671232877
"81","0fc521eb-631c-4098-b719-3352561adc02","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00131121412796463,100219,36,100280,0.999571200638213,0.00227304488040849,0.00378688524590164,0.0187868852459016
"82","0fe44f00-f7a6-488d-a9c3-57a2d9bd91a9","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.213526989256704,426,0,428,0.995327102803738,22.813,22.854,22.965
"83","100b7563-3061-4527-bb76-5809055ed31f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.253492976321512,0,0,772,0,0.253492976321512,0.135711139896373,0.147711139896373
"84","100fc950-5375-4cc6-a5d7-598d9ea0360f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00395339361218511,768,7,811,0.951294697903822,0.0122206598161168,0.0188372093023256,0.0338372093023256
"85","106ff40e-2aa6-45b1-bed2-20c4b623c2a0","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00333251215438164,544,8,567,0.966490299823633,0.0143629489603025,0.0158695652173913,0.0288695652173913
"86","1087a6c1-65a7-4ab3-964b-19f44b09f264","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.38059849385652,86,0,87,0.988505747126437,0,16.651,16.755
"87","11004a21-2bd4-413c-a0b3-e517ef8d3763","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00145113110315311,101,5,107,0.967289719626168,0.0151666666666667,0.0105,0.0245
"88","111893d5-f100-4200-9e28-78048f31804e","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00494157216945399,427,116,655,0.740458015267176,0.00720614035087719,0.00775,0.01775
"89","11477696-5e47-4ad8-bdb5-8ac0a74c198c","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00200368120901342,77851,63,77945,0.99919815254346,0.948438433680398,0.482393617021277,0.496393617021277
"90","11914f81-8c33-413a-ac32-8fe87cd65c13","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00147242963479322,59963,375,60456,0.994946738123594,0.00166081736604553,0.00277281947261663,0.0147728194726166
"91","11b3f06f-a2b4-4ef1-b903-b222881e3bc5","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00372634691535447,288,15,311,0.95016077170418,0.0260264650283554,0.0197826086956522,0.0317826086956522
"92","11f23f0b-6343-4f3e-a3ea-cd46c0fbcbdb","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00106241136485892,534,31,572,0.960664335664336,0.00242659279778393,0.00278947368421053,0.0157894736842105
"93","124af6d2-07ee-46b4-a152-74de3b8e827b","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.0043763866046121,626,33,697,0.92180774748924,0.011367585796469,0.0107464788732394,0.0267464788732394
"94","12795e71-6bf7-48ed-9238-265fb57abab2","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00107592154508862,0,0,476,0,0.00107592154508862,0.0210945378151261,0.0340945378151261
"95","12859ad0-939a-430a-87d1-96ac5b52320f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000450420178135851,0,0,9599,0,0.000450420178135851,0.00829107198666528,0.0202910719866653
"96","12c0c399-59d6-48c2-97de-ba57c5565d25","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000397652422481611,0,0,6761,0,0.000397652422481611,0.0102471527880491,0.0232471527880491
"97","134cbe75-19c7-4281-bece-7448dce335c8","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00286962192816635,417,20,460,0.928260869565217,0.0054007571660357,0.00683720930232558,0.0188372093023256
"98","139f8594-766c-459c-97e3-9ac224d395ca","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00255314067596831,723,20,764,0.959424083769634,0.00504461629982153,0.0064390243902439,0.0184390243902439
"99","139fc1cd-272e-4e66-9d16-20133834de74","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00326788846980396,574,18,604,0.96523178807947,0.0072,0.0074,0.0204
"100","13c0c3b9-064a-4f10-87f5-30417495b578","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000967609563082398,92306,26,92342,0.999750925905872,0.00274074074074074,0.00366666666666667,0.0196666666666667
"101","144badfb-4398-41a8-b494-5009c627c85a","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00304959462297837,295,37,345,0.908695652173913,0.0051152,0.00514,0.01914
"102","14795f9d-7158-4503-9205-2fe5aa8db514","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00280874479476502,78,0,82,0.951219512195122,0.007875,0.02125,0.03225
"103","14c5c4ce-3748-4f70-b010-d6e52c6a3c7f","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00244898953007061,0,0,666,0,0.00244898953007061,0.00534684684684685,0.0163468468468468
"104","14d53a7a-8aa1-42fa-af4b-33172409d549","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00269936903662665,227,0,228,0.995614035087719,0,0.061,0.172
"105","14ed7109-ec21-4f2d-a303-44d64c740670","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.00267934209777898,85519,0,85520,0.999988306828812,0,87.078,87.165
"106","14ffceaa-1405-4516-9f41-144237fb8bb2","metrics_equal_linear_pricing_big2.env.scenario_1-edge_ward_valuation_rates_no-telemetry_2023-07-31-17-57",0.000792147409523157,9337,175,9538,0.988100230656322,0.0010547263681592,0.002,0.017
